
"Banco de México"

"Sistemas de pago de bajo valor"
"Cuentas validadas"

"Fecha de consulta: 27/04/2025 02:50:34"

""

"Título","Total de cuentas validadas","Cuentas validadas de ABC Capital, S.A.","Cuentas validadas de Accendo Banco, S.A.","Cuentas validadas de Banco Actinver, S.A.","Cuentas validadas de Banca Afirme, S.A.","Cuentas validadas de Opciones Empresariales del Noreste, S.A. de C.V.","Cuentas validadas de Banco Autofin México, S.A.","Cuentas validadas de Banco Azteca, S.A.","Cuentas validadas de Banco del Bajío, S.A.","Cuentas validadas de Banco Nacional de México, S.A.","Cuentas validadas de Banco Ahorro Famsa, S.A.","Cuentas validadas de BanCoppel, S.A.","Cuentas validadas de Banco Bancrea, S.A.","Cuentas validadas de Banco Nacional del Ejército, Fuerza Aérea y Armada","Cuentas validadas de Bankaool, S.A.","Cuentas validadas de Banco Mercantil del Norte, S.A.","Cuentas validadas de Banco Regional S.A.","Cuentas validadas de Banco del Ahorro Nacional y Servicios Financieros, S.N.C.","Cuentas validadas de Bansi, S.A.","Cuentas validadas de Banco Base, S.A.","Cuentas validadas de BBVA Bancomer, S.A.","Cuentas validadas de Banco Monex, S.A.","Cuentas validadas de CIBanco, S.A.","Cuentas validadas de Banco Compartamos, S.A.","Cuentas validadas de Consubanco, S.A","Cuentas validadas de Fundación Dondé Banco, S.A.","Cuentas validadas de Fincomún, Servicios Financieros Comunitarios, S.A. de C.V.","Cuentas validadas de HSBC México, S.A.","Cuentas validadas de Banco Inbursa, S.A.","Cuentas validadas de Banco Inmobiliario Mexicano, S.A.","Cuentas validadas de Intercam Banco, S.A.","Cuentas validadas de Banco Invex, S.A.","Cuentas validadas de Banca Mifel, S.A.","Cuentas validadas de Banco Multiva, S.A.","Cuentas validadas de Banco Pagatodo, S.A.","Cuentas validadas de Banco Sabadell, S.A.","Cuentas validadas de Banco Santander (México), S.A.","Cuentas validadas de Scotiabank Inverlat, S.A.","Cuentas validadas de Sistema de Transferencias y Pagos STP, S.A. de C.V.","Cuentas validadas de Operadora de Pagos Móviles de México, S.A de C.V.","Cuentas validadas de Banco Ve Por Mas, S.A."
24/01/2023,10640,0,N/E,0,24,6,1,418,15,994,N/E,907,0,7,0,293,109,0,0,0,7226,0,0,8,1,0,0,248,26,0,4,0,0,0,3,0,179,153,18,0,0
25/01/2023,10698,0,N/E,1,17,11,1,407,33,942,N/E,921,1,4,0,260,112,1,1,0,7412,0,0,8,0,0,0,222,17,0,-1,0,2,0,5,1,175,132,12,0,1
26/01/2023,11476,0,N/E,0,24,6,3,375,14,1177,N/E,842,0,5,0,295,124,0,0,0,7913,0,0,4,0,0,0,295,20,0,4,0,0,0,2,-1,191,174,9,0,0
27/01/2023,12159,0,N/E,1,37,17,0,449,26,965,N/E,857,0,11,0,352,124,0,0,0,8602,0,0,7,2,0,1,362,30,0,3,0,1,0,0,0,233,64,15,0,0
28/01/2023,9989,0,N/E,0,18,1,1,391,19,835,N/E,888,0,10,0,282,78,1,0,0,6835,0,0,3,0,0,0,242,17,0,1,0,0,-1,1,0,218,137,12,0,0
29/01/2023,8558,0,N/E,0,26,0,0,335,13,650,N/E,797,0,8,0,230,90,0,0,0,5911,0,0,3,0,0,0,188,16,0,2,0,0,0,4,0,171,107,7,0,0
30/01/2023,12584,0,N/E,0,68,8,0,221,27,783,N/E,1004,0,11,0,299,123,0,0,0,9400,1,2,7,0,0,0,289,24,1,3,0,0,0,4,0,268,26,15,0,0
31/01/2023,8803,1,N/E,0,51,9,0,365,26,1054,N/E,864,2,5,-1,386,124,0,0,0,5107,0,0,4,0,0,0,340,20,0,3,3,3,0,4,1,345,65,22,0,0
01/02/2023,12353,0,N/E,0,37,6,0,403,23,1172,N/E,887,-1,12,0,375,113,1,0,0,8740,0,0,4,1,0,0,281,27,0,4,0,3,0,6,0,249,0,10,0,0
02/02/2023,12317,0,N/E,0,28,7,0,417,19,1328,N/E,838,1,14,0,339,114,0,0,0,8486,0,0,9,0,0,0,298,27,0,3,0,0,0,5,1,315,50,17,0,1
03/02/2023,12970,0,N/E,0,38,9,1,431,29,1307,N/E,827,1,8,1,385,123,0,0,0,9089,0,0,4,0,0,0,359,19,0,1,0,1,0,4,1,272,49,11,0,0
04/02/2023,9892,0,N/E,1,15,1,1,400,15,768,N/E,890,0,6,0,278,108,0,0,0,6890,0,0,1,0,0,0,131,18,0,2,1,1,0,8,0,236,106,15,0,0
05/02/2023,8089,1,N/E,1,11,0,0,430,19,624,N/E,508,0,4,0,247,77,1,0,0,5647,0,0,4,0,0,0,189,15,0,3,0,0,0,11,0,178,113,6,0,0
06/02/2023,9733,2,N/E,0,12,1,0,402,11,760,N/E,974,0,3,0,277,73,1,0,0,6596,0,0,3,1,0,0,235,12,0,2,1,1,0,6,0,209,140,11,0,0
07/02/2023,10955,0,N/E,0,28,7,0,239,14,987,N/E,781,1,4,1,319,88,0,0,0,7909,0,0,5,0,0,0,236,24,0,3,0,0,0,6,0,238,50,13,0,2
08/02/2023,10005,1,N/E,1,24,12,3,406,18,933,N/E,863,0,6,0,306,89,1,0,0,6704,0,0,0,0,0,0,219,23,0,1,0,1,0,3,1,235,137,18,0,0
09/02/2023,10066,0,N/E,1,40,13,1,427,14,1062,N/E,747,0,5,0,336,94,0,0,0,6780,0,0,7,0,0,0,256,18,0,2,0,1,0,3,0,207,35,17,0,0
10/02/2023,10512,0,N/E,0,29,15,0,408,15,1165,N/E,732,0,3,0,344,96,0,0,0,7075,0,0,3,1,0,0,317,21,0,1,0,1,0,3,0,224,47,12,0,0
11/02/2023,8251,0,N/E,0,22,0,1,420,15,711,N/E,789,0,2,1,263,89,0,0,0,5341,0,1,3,1,0,0,232,21,0,2,0,0,0,5,0,185,134,13,0,0
12/02/2023,7351,1,N/E,0,15,1,0,362,7,565,N/E,697,0,1,0,236,79,0,0,0,4925,0,0,3,0,0,0,156,5,0,3,0,4,0,4,0,179,96,12,0,0
13/02/2023,9910,0,N/E,0,20,8,0,204,17,862,N/E,725,0,16,1,297,109,0,0,0,7142,0,0,5,0,0,0,240,15,0,5,0,1,1,2,0,196,28,16,0,0
14/02/2023,10299,0,N/E,1,32,7,0,601,23,990,N/E,706,1,9,0,347,88,0,0,0,6945,2,0,5,0,0,0,246,18,0,2,0,3,0,1,0,226,31,15,0,0
15/02/2023,11334,0,N/E,0,36,11,1,343,34,1179,N/E,435,0,12,0,322,100,1,0,0,8181,0,0,8,0,0,1,291,18,1,4,0,3,0,0,0,298,47,6,0,2
16/02/2023,11976,0,N/E,0,41,13,0,455,32,1052,N/E,897,2,12,1,356,100,0,0,0,8320,0,0,6,2,0,0,341,12,0,2,0,4,0,5,0,253,54,16,0,0
17/02/2023,12561,3,N/E,0,25,9,0,466,30,1107,N/E,839,1,8,1,399,112,0,0,0,8815,0,0,9,1,0,0,344,25,0,0,0,1,0,3,0,282,71,9,0,1
18/02/2023,9766,0,N/E,2,12,0,0,404,18,744,N/E,887,0,4,0,275,78,0,0,0,6725,0,0,7,1,0,0,226,16,0,1,0,0,0,3,0,195,153,15,0,0
19/02/2023,8325,1,N/E,0,13,2,1,405,11,555,N/E,792,0,6,0,268,62,0,0,0,5694,0,0,1,0,0,0,189,7,0,1,1,1,0,5,0,203,100,7,0,0
20/02/2023,11028,1,N/E,0,24,12,0,251,15,929,N/E,873,1,3,0,270,106,0,0,0,8028,0,0,7,0,0,1,249,23,0,1,0,4,0,5,0,203,12,10,0,0
21/02/2023,10099,1,N/E,0,35,8,0,252,18,877,N/E,776,0,1,0,231,98,3,0,0,7228,0,0,7,0,0,0,227,22,0,3,0,3,0,8,0,246,35,19,0,1
22/02/2023,10314,0,N/E,0,31,8,0,430,22,872,N/E,778,0,7,0,244,113,0,0,0,7316,0,0,9,0,0,0,241,22,1,3,0,5,0,3,0,209,-10,10,0,0
23/02/2023,10845,1,N/E,1,20,15,0,442,25,1022,N/E,752,0,5,0,333,102,0,0,0,7567,0,0,7,1,0,0,298,16,0,2,1,2,0,7,0,218,-5,13,0,0
24/02/2023,12076,0,N/E,0,24,9,0,466,32,1110,N/E,796,0,10,0,336,100,0,0,0,8591,0,1,12,0,0,0,364,21,0,3,0,0,0,2,0,230,-55,23,0,1
25/02/2023,9257,0,N/E,0,18,0,0,432,21,779,N/E,843,0,3,0,285,79,0,0,0,6356,0,0,7,1,0,0,238,22,0,2,0,1,0,1,0,175,-21,15,0,0
26/02/2023,8286,0,N/E,0,11,0,0,369,13,558,N/E,724,0,2,0,247,0,-2,0,0,5829,0,1,2,0,0,0,180,18,0,2,2,0,0,2,0,171,142,15,0,0
27/02/2023,12052,1,N/E,0,33,-1,2,301,24,998,N/E,854,0,11,0,290,121,1,0,0,8896,0,0,6,0,0,0,304,21,0,2,1,2,0,5,0,244,-81,17,0,0
28/02/2023,13596,0,N/E,0,40,0,1,356,30,1193,N/E,832,0,15,2,374,126,1,0,0,9930,0,1,4,1,0,0,365,30,0,3,0,0,0,2,1,320,-38,7,0,0
01/03/2023,12868,0,N/E,0,44,0,0,551,27,1186,N/E,838,0,10,0,398,110,1,0,0,9155,0,1,6,0,0,0,267,41,0,4,0,2,0,6,0,252,-52,21,0,0
02/03/2023,12617,0,N/E,1,35,0,0,505,23,1129,N/E,869,0,13,0,437,108,2,1,0,8816,1,0,7,1,0,0,320,30,0,5,0,1,1,8,0,266,15,22,0,1
03/03/2023,12660,2,N/E,1,34,-1,0,382,27,1027,N/E,842,0,8,0,415,73,1,0,0,9074,0,0,7,0,0,0,386,22,1,3,1,2,0,5,0,239,89,20,0,0
04/03/2023,9906,0,N/E,0,16,0,3,442,30,520,N/E,844,1,9,0,294,100,1,0,0,6997,0,0,3,0,0,0,247,20,0,0,0,1,0,3,0,228,127,20,0,0
05/03/2023,9080,1,N/E,0,9,0,2,411,18,628,N/E,767,0,10,0,294,98,1,0,0,6202,0,0,7,1,0,0,196,3,0,2,0,3,0,4,0,231,179,13,0,0
06/03/2023,10264,0,N/E,0,21,0,0,221,22,155,N/E,903,0,7,0,318,124,0,0,0,7919,0,0,9,0,0,0,258,21,0,6,0,1,0,3,0,259,3,13,0,1
07/03/2023,11312,0,N/E,0,29,0,0,422,26,986,N/E,818,1,3,0,307,160,0,0,0,7985,0,2,4,0,0,0,223,29,2,3,0,3,0,5,0,228,56,18,0,2
08/03/2023,10295,1,N/E,1,41,1,0,447,14,980,N/E,741,0,13,1,315,105,0,0,0,7047,0,0,4,1,0,0,251,20,0,3,0,1,0,4,0,213,82,9,0,0
09/03/2023,11111,1,N/E,0,34,15,0,433,22,1188,N/E,782,0,6,0,375,122,1,0,0,7347,1,0,2,0,0,0,300,29,0,5,1,1,0,3,1,287,142,13,0,0
10/03/2023,12229,0,N/E,0,25,22,0,445,31,1161,N/E,777,0,7,0,372,97,2,0,0,8463,0,0,7,1,0,0,387,28,1,3,0,4,0,9,0,301,66,18,0,2
11/03/2023,8557,0,N/E,0,19,-1,0,389,21,745,N/E,776,0,9,0,265,98,1,0,0,5581,0,0,8,0,0,0,219,16,0,1,1,0,0,2,0,260,133,14,0,0
12/03/2023,7647,0,N/E,0,11,-1,0,362,13,571,N/E,713,0,4,0,254,82,1,0,0,5250,0,0,3,0,0,0,174,11,0,1,0,2,0,3,0,200,-18,11,0,0
13/03/2023,11025,0,N/E,0,38,0,1,248,16,1062,N/E,844,0,14,0,358,117,2,0,0,7740,0,0,8,1,0,0,260,25,0,2,0,0,0,0,0,267,11,11,0,0
14/03/2023,11080,0,N/E,1,29,19,2,416,47,1154,N/E,779,2,10,0,351,125,0,0,0,7512,0,0,5,0,0,0,273,26,0,5,0,3,0,4,0,248,45,23,0,1
15/03/2023,12066,0,N/E,1,32,11,0,338,24,951,N/E,800,0,3,0,439,116,0,0,0,8743,0,0,5,0,0,0,304,19,0,5,1,2,0,6,0,283,-33,16,0,0
16/03/2023,11670,1,N/E,1,49,11,0,459,20,1202,N/E,811,0,9,0,349,116,1,0,0,7955,0,0,6,2,0,0,304,22,0,4,1,0,0,3,1,293,32,18,0,0
17/03/2023,12017,0,N/E,0,44,16,0,372,32,1215,N/E,755,0,13,0,380,106,0,0,0,8397,1,0,5,0,0,0,352,21,2,3,1,1,0,7,0,269,15,10,0,0
18/03/2023,8820,1,N/E,1,8,1,1,430,24,752,N/E,788,0,4,0,277,85,0,0,0,5778,0,1,4,2,0,1,242,20,0,1,1,1,0,2,0,219,159,16,0,1
19/03/2023,7511,0,N/E,0,13,0,0,358,11,544,N/E,678,0,7,0,259,74,1,0,0,5067,0,0,2,0,0,0,177,12,0,0,0,0,0,4,0,172,122,9,0,1
20/03/2023,8744,0,N/E,0,12,0,0,428,24,667,N/E,785,0,3,0,297,89,0,0,0,5943,0,1,9,0,0,0,209,15,0,1,0,0,0,3,0,216,34,8,0,0
21/03/2023,10531,0,N/E,1,34,6,2,232,12,891,N/E,766,0,9,-1,324,108,2,0,0,7637,0,0,8,0,0,0,238,34,0,1,0,1,0,2,0,234,-24,14,0,0
22/03/2023,10583,0,N/E,1,29,17,0,429,26,1048,N/E,749,0,13,0,318,107,0,0,0,7217,0,0,9,1,0,1,294,20,0,2,0,0,1,2,0,232,54,13,0,0
23/03/2023,10492,1,N/E,0,45,12,2,461,14,1023,N/E,721,1,9,-1,376,111,1,0,0,7063,0,0,6,1,0,0,310,22,0,1,0,1,2,1,1,264,29,15,0,0
24/03/2023,12250,0,N/E,1,34,21,0,401,32,1219,N/E,732,0,9,0,383,95,0,0,0,8576,0,0,6,0,0,1,416,27,0,3,2,0,0,3,0,238,27,24,0,0
25/03/2023,9499,0,N/E,1,21,2,0,397,17,725,N/E,710,0,4,0,307,99,0,0,0,6544,1,0,5,0,0,0,268,29,0,1,1,0,0,2,0,204,147,13,0,1
26/03/2023,8393,0,N/E,1,11,0,0,386,5,605,N/E,723,0,7,0,270,57,0,0,0,5735,0,0,1,1,0,0,218,14,0,3,0,0,0,1,0,203,143,9,0,0
27/03/2023,11607,0,N/E,0,24,8,0,471,21,937,N/E,868,0,6,0,373,105,1,0,0,8227,2,0,7,0,0,0,277,22,0,6,0,2,0,2,0,222,11,14,0,1
28/03/2023,11015,0,N/E,1,22,-2,0,278,22,988,N/E,727,0,8,0,342,115,0,0,0,7984,0,0,4,0,0,0,213,27,1,5,2,1,0,6,0,228,29,12,0,2
29/03/2023,11530,0,N/E,0,45,9,0,312,27,1050,N/E,739,0,20,1,407,107,0,0,0,8174,0,0,6,1,0,0,292,30,0,4,3,0,-1,5,0,249,33,17,0,0
30/03/2023,13107,1,N/E,0,50,16,0,547,32,1060,N/E,811,0,18,0,474,123,1,0,0,9233,0,0,6,1,0,0,427,26,1,6,0,0,0,5,1,263,-4,9,0,0
31/03/2023,10884,0,N/E,0,56,20,0,135,33,781,N/E,895,0,9,0,636,81,0,1,0,7313,1,0,5,1,0,1,524,47,0,7,0,3,0,5,0,309,-1,22,0,0
01/04/2023,11055,0,N/E,0,24,2,0,379,36,867,N/E,843,0,7,0,343,95,0,0,0,7832,0,0,6,0,0,0,319,20,0,2,1,2,0,6,1,271,-19,17,0,1
02/04/2023,8350,1,N/E,0,17,0,0,461,7,619,N/E,705,0,5,1,281,78,0,0,0,5612,0,0,8,0,0,0,167,22,1,1,0,0,0,5,0,215,136,8,0,0
03/04/2023,10940,0,N/E,0,41,8,0,252,30,819,N/E,879,0,7,0,352,101,0,0,0,7860,0,0,7,0,0,-1,324,15,1,4,0,0,0,3,0,216,7,14,0,1
04/04/2023,10968,0,N/E,0,32,13,0,463,33,891,N/E,752,0,7,0,347,88,0,0,0,7727,0,0,6,1,0,0,250,16,1,4,0,4,0,5,1,229,87,11,0,0
05/04/2023,13069,1,N/E,0,31,20,0,454,34,1081,N/E,849,0,7,1,410,100,0,0,0,9219,0,2,4,0,0,0,421,23,0,3,0,1,0,7,1,301,77,22,0,0
06/04/2023,9716,2,N/E,0,27,1,0,500,27,756,N/E,740,0,8,0,297,84,0,0,0,6526,0,0,1,0,0,0,294,21,0,2,0,5,0,2,0,216,195,12,0,0
07/04/2023,7934,0,N/E,0,23,0,0,438,14,665,N/E,575,0,6,0,288,54,0,0,0,5331,0,0,2,1,0,0,213,20,0,2,0,1,0,1,0,209,73,17,0,1
08/04/2023,7624,2,N/E,0,13,1,0,430,13,589,N/E,668,0,12,0,278,65,0,0,0,5074,0,0,6,0,0,0,200,11,0,2,0,0,0,6,1,183,53,16,0,1
09/04/2023,7604,1,N/E,1,11,0,0,448,15,526,N/E,602,0,6,1,221,78,2,0,0,5198,0,0,3,1,0,0,183,12,0,0,0,1,0,4,0,168,105,17,0,0
10/04/2023,10236,1,N/E,0,23,10,0,253,17,976,N/E,810,-1,8,0,311,104,1,0,0,7154,0,0,3,1,0,0,276,20,0,2,0,0,0,2,0,244,7,14,0,0
11/04/2023,10736,0,N/E,1,23,10,0,439,19,996,N/E,690,0,6,0,335,75,0,0,0,7479,1,2,4,0,0,0,243,28,0,1,1,0,0,1,0,226,135,21,0,0
12/04/2023,10800,0,N/E,0,39,10,0,419,18,996,N/E,706,0,12,1,331,102,0,1,0,7602,1,1,6,0,0,0,232,19,0,4,0,1,0,2,0,218,66,13,0,0
13/04/2023,11615,0,N/E,0,39,10,0,503,17,1070,N/E,743,0,9,0,343,77,1,0,0,8140,0,0,14,2,0,1,320,32,0,1,0,3,1,3,0,223,35,28,0,0
14/04/2023,8999,0,N/E,0,45,12,0,342,32,979,N/E,738,0,8,0,447,122,0,0,0,5440,0,0,6,1,0,0,393,31,0,3,0,4,0,8,0,358,11,18,0,1
15/04/2023,10976,0,N/E,0,37,2,0,251,26,1176,N/E,796,0,4,0,381,72,0,0,0,7477,0,1,4,0,0,0,285,18,0,6,0,3,0,2,1,299,118,17,0,0
16/04/2023,8920,1,N/E,0,33,1,0,539,22,610,N/E,715,1,4,0,253,55,0,0,0,6090,0,0,3,0,0,0,204,15,0,2,0,2,0,2,0,213,147,7,0,1
17/04/2023,11565,0,N/E,0,40,11,0,277,20,949,N/E,798,0,4,0,332,86,1,0,0,8433,1,0,4,0,0,0,315,18,0,3,0,1,0,5,0,242,13,12,0,0
18/04/2023,11343,0,N/E,0,51,17,0,484,21,977,N/E,798,0,11,0,310,86,0,0,0,7917,0,4,8,0,0,0,194,22,0,3,0,2,0,1,0,254,166,16,0,1
19/04/2023,11118,1,N/E,0,66,26,0,450,26,1004,N/E,713,1,10,0,318,99,0,0,0,7804,0,0,7,0,0,1,213,19,0,5,1,7,0,4,0,239,93,11,0,0
20/04/2023,11347,1,N/E,0,43,18,0,443,14,1069,N/E,746,0,3,0,364,94,1,0,0,7793,0,1,6,0,0,0,303,18,0,2,0,1,0,7,0,282,126,11,0,1
21/04/2023,11750,0,N/E,0,56,11,0,459,23,1108,N/E,748,0,8,-2,303,78,0,0,0,8244,1,0,6,0,0,0,374,29,0,1,0,0,0,3,0,248,36,16,0,0
22/04/2023,9531,0,N/E,0,25,3,0,493,15,699,N/E,704,0,5,1,262,63,1,0,0,6625,0,0,3,0,0,0,241,19,0,2,0,2,0,0,0,237,118,12,0,1
23/04/2023,8105,2,N/E,0,11,2,0,453,12,506,N/E,639,0,8,0,270,65,0,0,0,5576,0,1,2,0,0,0,210,12,0,0,0,0,0,1,0,201,124,10,0,0
24/04/2023,10272,0,N/E,0,33,24,0,220,18,897,N/E,767,1,6,0,324,99,0,0,0,7324,0,0,3,0,0,0,299,15,0,2,0,1,0,4,0,189,25,21,0,0
25/04/2023,10742,0,N/E,1,59,20,0,495,17,984,N/E,744,0,4,0,293,89,0,0,0,7425,0,0,6,1,0,0,259,19,0,3,0,5,0,3,0,255,40,20,0,0
26/04/2023,10897,1,N/E,0,42,27,0,444,20,986,N/E,826,-1,12,1,305,86,0,0,0,7497,0,0,7,2,0,0,289,19,1,1,0,0,0,5,0,246,61,20,0,0
27/04/2023,11512,0,N/E,0,37,19,0,450,20,1092,N/E,654,1,14,2,346,98,0,0,0,8002,0,0,5,0,0,0,375,20,0,0,1,2,1,9,0,312,38,14,0,0
28/04/2023,12814,0,N/E,0,65,19,0,96,33,357,N/E,759,0,12,0,464,93,1,0,0,9927,1,0,7,0,0,1,506,31,0,2,3,1,0,4,0,407,13,12,0,0
29/04/2023,10668,2,N/E,0,28,7,0,188,28,857,N/E,708,0,2,0,331,85,1,0,0,7709,0,0,3,0,0,0,320,24,0,0,0,1,0,4,0,323,30,17,0,0
30/04/2023,7791,0,N/E,1,22,0,0,373,12,523,N/E,545,0,11,0,254,53,0,0,0,5396,0,0,0,0,0,0,220,13,0,1,2,0,0,4,0,224,129,8,0,0
01/05/2023,9629,0,N/E,1,21,0,0,70,15,732,N/E,797,0,12,0,297,81,0,0,0,7009,0,0,8,0,0,0,262,18,0,0,0,3,0,8,0,247,33,15,0,0
02/05/2023,11676,0,N/E,0,42,10,0,233,26,884,N/E,751,0,8,0,319,113,1,0,0,8525,0,0,7,0,0,0,347,17,0,4,0,2,0,5,0,384,-21,18,0,1
03/05/2023,11346,0,N/E,1,49,9,0,469,18,930,N/E,733,0,6,0,301,93,0,0,0,8043,0,0,8,0,0,0,262,20,0,6,0,1,0,3,0,230,147,15,0,2
04/05/2023,11104,2,N/E,0,37,9,0,466,20,901,N/E,630,0,12,0,316,97,0,0,0,7873,0,0,5,0,0,1,317,19,0,4,2,3,0,3,0,283,82,22,0,0
05/05/2023,12228,0,N/E,0,67,10,0,326,31,1144,N/E,702,0,9,0,405,93,0,0,0,8702,0,0,4,1,0,1,386,18,0,7,0,8,0,6,0,249,44,15,0,0
06/05/2023,9581,0,N/E,0,17,0,0,528,18,712,N/E,777,0,6,0,287,77,0,0,0,6472,0,0,5,0,0,0,248,21,0,3,1,2,0,2,0,211,182,12,0,0
07/05/2023,8347,1,N/E,0,9,0,0,432,12,496,N/E,665,0,2,0,230,70,0,0,0,5851,0,0,4,0,0,0,199,17,0,0,0,2,0,3,0,212,127,15,0,0
08/05/2023,10434,0,N/E,0,52,14,0,300,18,737,N/E,787,0,4,0,302,93,1,0,0,7564,0,0,9,0,0,1,254,17,0,2,0,1,1,10,0,209,44,14,0,0
09/05/2023,10702,0,N/E,0,43,9,0,419,19,892,N/E,648,0,11,1,254,79,0,0,0,7735,1,0,3,1,0,1,241,28,1,1,1,2,0,5,0,249,41,16,1,0
10/05/2023,9942,1,N/E,0,28,7,0,170,23,845,N/E,591,0,9,0,271,67,1,0,0,7311,0,0,8,1,0,3,205,24,1,3,1,0,0,8,0,222,127,13,0,2
11/05/2023,11200,2,N/E,2,41,9,0,513,18,981,N/E,662,0,8,1,335,75,1,1,0,7919,0,0,3,0,0,0,283,16,3,-1,3,3,0,4,0,250,52,15,0,1
12/05/2023,12301,1,N/E,0,35,16,0,229,36,1094,N/E,637,0,6,1,391,83,0,0,0,9037,0,0,6,0,0,1,379,17,0,0,1,2,0,4,1,281,16,27,0,0
13/05/2023,10049,1,N/E,0,22,1,0,455,25,719,N/E,699,0,1,0,377,64,1,0,0,7036,1,0,2,0,0,1,247,13,0,1,0,7,0,2,0,247,114,13,0,0
14/05/2023,8424,0,N/E,0,15,1,0,419,15,537,N/E,603,0,4,0,242,76,0,0,0,5905,0,0,6,0,0,0,212,19,0,0,1,0,0,3,0,210,145,10,0,1
15/05/2023,12059,0,N/E,0,49,16,0,311,25,738,N/E,248,0,7,2,360,47,0,0,0,9565,0,0,7,0,0,0,322,10,0,3,1,5,0,6,0,330,-9,15,0,1
16/05/2023,11629,0,N/E,0,37,14,0,437,20,961,N/E,779,0,13,0,306,99,2,0,0,8309,0,0,6,0,0,0,254,33,0,1,0,1,0,3,0,323,23,8,0,0
17/05/2023,11199,0,N/E,0,42,10,0,430,16,953,N/E,730,1,8,0,304,81,2,0,0,7942,1,0,5,0,0,1,279,22,0,0,3,2,0,3,0,275,78,10,0,1
18/05/2023,11231,1,N/E,0,35,8,0,428,23,984,N/E,607,2,2,1,362,80,1,0,0,7954,0,1,6,0,0,0,337,21,1,1,3,0,0,9,2,288,62,12,0,0
19/05/2023,12381,0,N/E,0,40,8,0,249,33,903,N/E,701,0,13,0,400,74,0,0,0,9149,0,0,7,0,0,1,382,26,0,1,3,0,0,8,0,309,59,14,0,1
20/05/2023,9780,1,N/E,0,13,0,0,488,22,632,N/E,701,0,7,0,304,56,1,0,0,6868,0,2,3,0,0,1,226,13,0,0,1,1,0,3,0,256,163,18,0,0
21/05/2023,8830,2,N/E,0,17,0,0,398,16,519,N/E,656,0,5,0,266,63,0,0,0,6346,0,0,6,0,0,0,180,17,0,1,0,0,0,2,0,206,116,13,0,1
22/05/2023,10978,0,N/E,1,29,13,0,248,11,864,N/E,701,0,3,-1,274,88,1,0,0,8115,1,0,8,0,0,0,259,15,0,5,3,2,0,3,0,302,18,15,0,0
23/05/2023,10973,0,N/E,0,36,19,0,447,13,934,N/E,614,0,10,0,264,62,0,0,0,7893,0,0,7,1,0,0,209,28,1,1,2,3,0,3,1,230,181,14,0,0
24/05/2023,8842,1,N/E,1,22,14,0,417,13,799,N/E,551,0,5,1,302,57,-1,0,0,5967,0,0,6,1,0,1,258,20,0,0,4,4,0,4,2,218,165,10,0,0
25/05/2023,9025,0,N/E,0,39,11,0,449,22,798,N/E,468,0,2,0,351,66,3,0,1,6185,0,0,9,0,0,0,275,17,0,2,4,0,0,7,0,246,50,18,1,1
26/05/2023,12576,0,N/E,2,38,19,0,428,25,1059,N/E,648,0,8,2,383,87,0,0,0,9070,0,0,7,0,0,0,368,22,0,1,0,4,0,2,0,324,67,7,0,5
27/05/2023,10902,0,N/E,0,15,1,0,448,17,684,N/E,599,0,8,1,314,52,2,0,0,8053,0,0,6,0,0,1,228,16,0,3,4,0,0,1,0,279,159,11,0,0
28/05/2023,9473,0,N/E,1,22,0,0,431,12,569,N/E,535,0,1,0,260,44,1,1,0,7038,0,0,2,-1,0,0,203,8,0,1,3,2,0,4,1,207,116,12,0,0
29/05/2023,13518,0,N/E,1,26,6,0,217,28,1016,N/E,661,0,7,1,304,87,2,0,0,10572,0,0,12,2,0,0,283,25,0,2,2,1,0,5,0,232,11,15,0,0
30/05/2023,10369,0,N/E,0,53,15,0,414,28,1129,N/E,632,0,17,-2,386,81,0,0,0,6883,1,0,10,0,0,0,299,30,1,1,4,3,0,0,0,332,33,18,0,1
31/05/2023,14873,0,N/E,0,55,17,0,164,33,841,N/E,639,0,11,1,367,33,0,1,0,11910,0,0,8,0,0,0,338,36,1,4,2,1,1,3,0,367,26,13,0,1
01/06/2023,14601,0,N/E,0,58,7,0,336,29,1106,N/E,709,1,15,0,408,82,-4,0,0,11200,0,0,8,0,0,0,336,22,0,1,1,1,0,13,0,285,-24,9,0,2
02/06/2023,13648,2,N/E,1,37,12,0,303,35,968,N/E,568,0,11,0,376,80,2,0,0,10546,0,0,8,0,0,0,362,16,0,0,0,2,0,3,0,269,35,11,0,1
03/06/2023,11396,0,N/E,1,27,0,0,467,19,676,N/E,545,0,4,0,376,54,2,0,0,8514,0,0,3,0,0,1,259,17,0,3,0,1,0,4,0,283,122,17,0,1
04/06/2023,9720,0,N/E,1,8,0,0,424,14,594,N/E,589,0,3,0,236,51,1,0,0,7187,0,0,5,0,0,0,223,16,0,0,0,0,0,2,0,242,114,9,1,0
05/06/2023,12484,0,N/E,1,29,19,0,280,15,908,N/E,634,0,8,0,335,55,-3,0,0,9574,1,0,4,0,0,0,272,18,1,3,4,1,0,1,0,277,32,14,0,1
06/06/2023,12180,1,N/E,0,58,10,0,484,17,1006,N/E,627,0,8,0,299,67,0,0,0,8921,0,0,7,0,0,0,259,22,1,3,2,0,-1,5,0,282,91,11,0,0
07/06/2023,12214,0,N/E,0,43,17,0,459,18,942,N/E,576,1,1,0,314,62,0,0,0,9092,0,0,5,0,0,0,265,15,2,2,3,2,0,1,0,261,115,18,0,0
