
"Banco de México"

"Sistemas de pago de bajo valor"
"Apps móviles de los participantes enrolados en CoDi"

"Fecha de consulta: 27/04/2025 02:51:55"

""

"Título","Total de dispositivos Android enrolados","Dispositivos Android enrolados del Banco de México","Dispositivos Android enrolados de las instituciones financieras","Dispositivos Android enrolados de Accendo Banco, S.A.","Dispositivos Android enrolados de Banco Actinver, S.A.","Dispositivos Android enrolados de Opciones Empresariales del Noreste, S.A. de C.V.","Dispositivos Android enrolados de Banco Autofin México, S.A.","Dispositivos Android enrolados de Banco Azteca, S.A.","Dispositivos Android enrolados de Banco del Bajío, S.A.","Dispositivos Android enrolados de Banco Nacional de México, S.A.","Dispositivos Android enrolados de Banca Afirme, S.A.","Dispositivos Android enrolados de Banco Ahorro Famsa, S.A.","Dispositivos Android enrolados de BanCoppel, S.A.","Dispositivos Android enrolados de Banco Bancrea, S.A.","Dispositivos Android enrolados de Banco Nacional del Ejército, Fuerza Aérea y Armada","Dispositivos Android enrolados de Bankaool, S.A.","Dispositivos Android enrolados de Banco Mercantil del Norte, S.A.","Dispositivos Android enrolados de Banco Regional S.A.","Dispositivos Android enrolados de Bansi, S.A.","Dispositivos Android enrolados de Banco Base, S.A.","Dispositivos Android enrolados de BBVA Bancomer, S.A.","Dispositivos Android enrolados de Banco Monex, S.A.","Dispositivos Android enrolados de CIBanco, S.A.","Dispositivos Android enrolados de Banco Compartamos, S.A.","Dispositivos Android enrolados de Consubanco, S.A.","Dispositivos Android enrolados de Fincomún, Servicios Financieros Comunitarios, S.A. de C.V.","Dispositivos Android enrolados de Hey Banco, S.A.","Dispositivos Android enrolados de HSBC México, S.A.","Dispositivos Android enrolados de Banco Inbursa, S.A.","Dispositivos Android enrolados de Banco Inmobiliario Mexicano, S.A.","Dispositivos Android enrolados de Intercam Banco, S.A.","Dispositivos Android enrolados de Banca Mifel, S.A.","Dispositivos Android enrolados de Banco Multiva, S.A.","Dispositivos Android enrolados de Banco Pagatodo, S.A.","Dispositivos Android enrolados de Banco Sabadell, S.A.","Dispositivos Android enrolados de Banco Santander (México), S.A.","Dispositivos Android enrolados de Scotiabank Inverlat, S.A.","Dispositivos Android enrolados de Sistema de Transferencias y Pagos STP, S.A. de C.V.","Dispositivos Android enrolados de Operadora de Pagos Móviles de México, S.A. de C.V.","Dispositivos Android enrolados de Banco Ve Por Mas, S.A.","Dispositivos Android enrolados de los terceros desarrolladores","Dispositivos Android enrolados de Kimerkia, S.A. de C.V.","Dispositivos Android enrolados de Quetzalcóatl Sistemas, S.A. de C.V.","Dispositivos Android enrolados de National Soft de México de R.L. de C.V.","Dispositivos Android enrolados de WISECAP, S.A. de C.V.","Total de dispositivos iOS enrolados","Dispositivos iOS enrolados del Banco de México","Dispositivos iOS enrolados de las instituciones financieras","Dispositivos iOS enrolados de Banco Actinver, S.A.","Dispositivos iOS enrolados de Opciones Empresariales del Noreste, S.A. de C.V.","Dispositivos iOS enrolados de Banco Autofin México, S.A.","Dispositivos iOS enrolados de Banco Azteca, S.A.","Dispositivos iOS enrolados de Banco del Bajío, S.A.","Dispositivos iOS enrolados de Banco Nacional de México, S.A.","Dispositivos iOS enrolados de Banca Afirme, S.A.","Dispositivos iOS enrolados de Banco Ahorro Famsa, S.A.","Dispositivos iOS enrolados de BanCoppel, S.A.","Dispositivos iOS enrolados de Banco Bancrea, S.A.","Dispositivos iOS enrolados de Bankaool, S.A.","Dispositivos iOS enrolados de Banco Mercantil del Norte, S.A.","Dispositivos iOS enrolados de Banco Regional S.A.","Dispositivos iOS enrolados de Bansi, S.A.","Dispositivos iOS enrolados de Banco Base, S.A.","Dispositivos iOS enrolados de BBVA Bancomer, S.A.","Dispositivos iOS enrolados de Banco Monex, S.A.","Dispositivos iOS enrolados de CIBanco, S.A.","Dispositivos iOS enrolados de Banco Compartamos, S.A.","Dispositivos iOS enrolados de Consubanco, S.A.","Dispositivos iOS enrolados de Fincomún, Servicios Financieros Comunitarios, S.A. de C.V.","Dispositivos iOS enrolados de Hey Banco, S.A.","Dispositivos iOS enrolados de HSBC México, S.A.","Dispositivos iOS enrolados de Banco Inbursa, S.A.","Dispositivos iOS enrolados de Banco Inmobiliario Mexicano, S.A.","Dispositivos iOS enrolados de Intercam Banco, S.A.","Dispositivos iOS enrolados de Banca Mifel, S.A.","Dispositivos iOS enrolados de Banco Multiva, S.A.","Dispositivos iOS enrolados de Banco Pagatodo, S.A.","Dispositivos iOS enrolados de Banco Sabadell, S.A.","Dispositivos iOS enrolados de Banco Santander (México), S.A.","Dispositivos iOS enrolados de Scotiabank Inverlat, S.A.","Dispositivos iOS enrolados de Sistema de Transferencias y Pagos STP, S.A. de C.V.","Dispositivos iOS enrolados de Operadora de Pagos Móviles de México, S.A. de C.V.","Dispositivos iOS enrolados de Banco Ve Por Mas, S.A.","Dispositivos iOS enrolados de los terceros desarrolladores","Dispositivos iOS enrolados de Kimerkia, S.A. de C.V.","Dispositivos iOS enrolados de WISECAP, S.A. de C.V."
23/05/2022,13310406,47394,13262775,N/E,441,2965,885,362822,27309,2008627,23281,N/E,2727602,124,65605,898,210824,102140,115,295,6596597,184,779,24472,95,1814,N/E,229609,44676,72,1883,4355,175,13971,875,178272,214223,647,415475,668,237,N/E,1,83,153,4582517,13402,4569019,523,698,351,54956,12763,820834,13024,N/E,393018,132,304,99179,38301,84,287,2691756,282,703,2450,58,300,N/E,117604,20609,12,1906,2813,132,2213,482,101175,114277,529,76532,732,96,N/E,96
24/05/2022,13321121,47521,13273361,N/E,441,2969,886,363199,27338,2010782,23299,N/E,2728850,124,65651,899,210957,102215,115,295,6602237,184,779,24513,95,1817,N/E,229858,44720,75,1889,4355,175,13973,875,178473,214393,649,415612,669,239,N/E,1,83,155,4587958,13434,4574428,524,702,351,55013,12787,821581,13038,N/E,393189,132,304,99230,38335,84,287,2695689,282,704,2454,58,300,N/E,117692,20631,12,1907,2814,133,2213,482,101285,114378,533,76572,732,96,N/E,96
25/05/2022,13331889,47658,13283992,N/E,441,2976,887,363605,27382,2013032,23324,N/E,2729997,124,65705,901,211101,102277,115,295,6607945,185,779,24547,95,1818,N/E,230072,44774,75,1893,4357,175,13976,875,178660,214528,654,415753,669,239,N/E,1,83,155,4593470,13459,4579915,526,705,351,55080,12799,822273,13045,N/E,393328,132,304,99289,38370,85,287,2699829,282,704,2456,58,300,N/E,117783,20649,12,1907,2816,134,2214,481,101382,114484,533,76585,732,96,N/E,96
26/05/2022,13343373,47801,13295330,N/E,441,2981,887,364031,27420,2015512,23343,N/E,2731153,123,65766,902,211259,102338,115,297,6613961,185,779,24589,95,1822,N/E,230351,44816,76,1894,4363,175,13979,875,178869,214705,657,415901,670,242,N/E,1,84,157,4599193,13495,4585602,526,708,351,55131,12816,823012,13056,N/E,393488,132,304,99366,38404,85,287,2704055,282,707,2457,58,302,N/E,117882,20676,12,1908,2818,134,2215,481,101476,114595,535,76611,732,96,N/E,96
27/05/2022,13355723,47943,13307537,N/E,441,2995,889,364454,27468,2018321,23370,N/E,2732265,123,65813,903,211409,102423,115,297,6620511,185,781,24630,95,1828,N/E,230703,44866,77,1896,4367,175,13981,876,179036,214903,657,416014,670,243,N/E,1,84,158,4605160,13527,4591537,527,712,351,55202,12839,823756,13063,N/E,393639,132,304,99432,38443,85,287,2708525,282,708,2458,58,302,N/E,117998,20695,12,1911,2823,135,2215,481,101561,114688,537,76643,733,96,N/E,96
28/05/2022,13364783,48061,13316478,N/E,441,2995,892,364829,27515,2019838,23381,N/E,2733438,123,65865,903,211537,102483,115,297,6625375,185,782,24649,95,1830,N/E,230914,44904,77,1899,4369,175,13988,876,179211,215045,657,416125,670,244,N/E,1,84,159,4609430,13561,4595773,527,712,351,55248,12857,824242,13069,N/E,393774,132,304,99464,38476,85,287,2711752,282,709,2460,58,302,N/E,118069,20713,12,1911,2825,136,2215,481,101633,114743,538,76673,733,96,N/E,96
29/05/2022,13372549,48148,13324156,N/E,441,2995,893,365184,27536,2021042,23393,N/E,2734460,123,65902,903,211629,102545,115,297,6629632,185,782,24666,95,1831,N/E,231095,44929,78,1899,4370,175,13994,876,179356,215152,657,416256,670,245,N/E,1,84,160,4612969,13590,4599283,527,712,351,55295,12865,824630,13071,N/E,393905,132,304,99484,38501,85,287,2714404,282,709,2462,58,303,N/E,118123,20726,12,1912,2825,136,2216,481,101710,114809,538,76695,733,96,N/E,96
30/05/2022,13385547,48279,13337023,N/E,441,2997,893,365565,27590,2023692,23419,N/E,2735863,123,65993,903,211812,102639,115,297,6636735,185,783,24704,96,1834,N/E,231349,44977,78,1905,4373,175,13997,876,179548,215338,659,416399,670,245,N/E,1,84,160,4619459,13622,4605741,527,714,351,55357,12874,825441,13084,N/E,394030,132,304,99564,38543,85,287,2719290,282,709,2466,58,303,N/E,118225,20753,12,1913,2829,137,2217,481,101840,114931,541,76728,733,96,N/E,96
31/05/2022,13398955,48422,13350287,N/E,441,3003,896,365977,27652,2026302,23441,N/E,2737202,125,66066,903,211994,102711,115,298,6644130,185,785,24745,96,1837,N/E,231653,45024,80,1908,4376,175,14007,876,179807,215587,660,416559,671,246,N/E,1,84,161,4626078,13666,4612316,528,714,351,55431,12894,826272,13099,N/E,394145,132,304,99645,38576,85,287,2724194,282,712,2469,58,304,N/E,118358,20779,12,1914,2830,139,2219,481,101998,115057,543,76771,733,96,N/E,96
01/06/2022,13411287,48539,13362502,N/E,441,3007,897,366416,27693,2028817,23470,N/E,2738522,125,66126,904,212141,102786,115,298,6650790,185,787,24777,96,1838,N/E,231891,45075,80,1910,4380,175,14023,877,179994,215821,662,416711,672,246,N/E,1,84,161,4632395,13688,4618611,528,715,351,55488,12915,827102,13107,N/E,394269,132,304,99720,38620,85,287,2728952,283,714,2474,58,304,N/E,118454,20807,12,1918,2830,140,2221,481,102094,115178,544,76791,733,96,N/E,96
02/06/2022,13423100,48672,13374182,N/E,441,3008,897,366840,27746,2031310,23489,N/E,2739690,125,66191,904,212307,102877,115,298,6657077,185,788,24808,96,1841,N/E,232156,45111,80,1915,4380,175,14031,877,180205,216058,665,416823,673,246,N/E,1,84,161,4638281,13727,4624458,528,718,352,55541,12942,827923,13113,N/E,394374,132,304,99781,38660,85,287,2733331,283,715,2476,58,305,N/E,118549,20825,12,1925,2831,143,2222,481,102201,115262,545,76821,733,96,N/E,96
03/06/2022,13434917,48794,13385877,N/E,443,3011,898,367267,27789,2033785,23508,N/E,2740939,125,66254,904,212451,102950,115,298,6663367,185,789,24850,96,1842,N/E,232451,45148,82,1919,4381,176,14039,877,180397,216257,666,416945,673,246,N/E,1,84,161,4643829,13765,4629968,528,718,353,55617,12961,828681,13120,N/E,394475,132,304,99874,38686,85,287,2737407,284,717,2480,59,307,N/E,118648,20849,12,1928,2831,147,2223,481,102294,115351,547,76849,733,96,N/E,96
04/06/2022,13443464,48894,13394324,N/E,443,3011,898,367626,27833,2035231,23526,N/E,2741869,125,66288,904,212558,103016,115,298,6668122,185,789,24872,96,1845,N/E,232658,45164,82,1919,4384,176,14048,877,180563,216401,668,417060,674,246,N/E,1,84,161,4647703,13791,4633816,528,718,353,55662,12978,829181,13130,N/E,394558,132,304,99908,38709,85,287,2740261,284,717,2481,59,307,N/E,118730,20862,12,1928,2832,147,2225,481,102383,115420,548,76871,735,96,N/E,96
05/06/2022,13450838,48987,13401605,N/E,443,3011,897,367959,27849,2036224,23536,N/E,2742987,125,66315,904,212646,103064,115,298,6672211,185,790,24891,96,1845,N/E,232802,45191,83,1919,4387,176,14056,877,180707,216511,668,417163,674,246,N/E,1,84,161,4651115,13816,4637203,529,718,353,55695,12981,829549,13135,N/E,394648,132,304,99948,38732,85,287,2742851,284,718,2482,59,307,N/E,118793,20870,12,1928,2832,148,2225,481,102468,115478,548,76887,736,96,N/E,96
06/06/2022,13462350,49118,13412986,N/E,445,3013,898,368368,27879,2038390,23552,N/E,2744246,125,66345,904,212775,103132,115,298,6678708,185,791,24929,97,1847,N/E,233016,45238,84,1921,4387,176,14061,877,180905,216666,670,417269,674,246,N/E,1,84,161,4656896,13862,4642938,530,719,353,55749,12995,830297,13143,N/E,394753,132,304,100018,38775,85,287,2747197,284,718,2483,59,307,N/E,118881,20889,12,1930,2834,150,2228,481,102569,115570,551,76919,736,96,N/E,96
07/06/2022,13472905,49254,13423404,N/E,446,3016,898,368759,27911,2040580,23575,N/E,2745245,125,66385,905,212918,103197,116,298,6684510,185,791,24956,97,1847,N/E,233206,45283,84,1925,4392,177,14068,877,181072,216842,672,417371,675,247,N/E,1,85,161,4662378,13930,4648352,530,721,355,55815,13017,831016,13152,N/E,394829,132,304,100081,38819,86,287,2751267,284,718,2485,59,307,N/E,118965,20911,12,1932,2838,156,2228,481,102665,115674,551,76939,736,96,N/E,96
08/06/2022,13483145,49417,13433473,N/E,446,3016,898,369176,27942,2042700,23591,N/E,2746019,125,66419,906,213044,103256,116,298,6690223,185,792,24991,97,1855,N/E,233400,45323,84,1927,4395,177,14077,877,181261,217024,675,417483,675,255,N/E,1,93,161,4667893,13974,4653823,531,723,355,55888,13035,831721,13158,N/E,394897,132,304,100147,38857,86,287,2755400,284,719,2487,59,307,N/E,119067,20932,12,1938,2842,157,2228,481,102765,115770,551,76966,737,96,N/E,96
09/06/2022,13493614,49572,13443787,N/E,447,3024,898,369564,27966,2044971,23617,N/E,2746667,125,66468,906,213182,103312,117,298,6696039,186,792,25028,97,1856,N/E,233644,45370,84,1929,4397,177,14079,877,181469,217217,677,417631,676,255,N/E,1,93,161,4673205,14007,4659102,531,725,355,55946,13053,832430,13167,N/E,394967,133,305,100203,38891,86,287,2759405,284,719,2491,59,307,N/E,119154,20947,12,1941,2843,158,2233,481,102856,115853,551,76992,737,96,N/E,96
10/06/2022,13505762,49753,13455753,N/E,449,3026,900,370024,28029,2047679,23636,N/E,2747328,125,66523,906,213347,103371,117,298,6702851,186,792,25062,99,1856,N/E,233968,45431,85,1931,4402,177,14085,877,181688,217405,679,417744,677,256,N/E,1,93,162,4678965,14057,4664812,532,726,356,56016,13080,833193,13179,N/E,395038,133,305,100278,38916,86,287,2763703,284,719,2492,59,307,N/E,119259,20970,12,1943,2848,160,2233,481,102944,115974,551,77010,738,96,N/E,96
11/06/2022,13514830,49902,13464671,N/E,449,3026,900,370465,28063,2049229,23651,N/E,2747920,125,66562,906,213479,103429,117,298,6708214,186,793,25087,99,1859,N/E,234166,45466,85,1930,4404,177,14088,877,181874,217552,682,417835,678,257,N/E,1,94,162,4683212,14086,4669030,532,727,356,56059,13091,833657,13188,N/E,395117,133,305,100333,38942,86,287,2766928,284,719,2494,59,307,N/E,119339,20988,12,1944,2849,161,2234,481,103046,116052,551,77031,738,96,N/E,96
12/06/2022,13521827,50039,13471531,N/E,449,3026,901,370828,28092,2050309,23663,N/E,2748403,125,66600,906,213589,103489,117,298,6712296,186,794,25109,99,1859,N/E,234311,45505,85,1930,4404,177,14095,877,182036,217669,682,417943,679,257,N/E,1,94,162,4686761,14127,4672538,532,727,356,56117,13094,834071,13196,N/E,395191,133,305,100369,38959,86,287,2769600,284,719,2499,59,307,N/E,119397,21000,12,1944,2853,161,2236,481,103122,116107,551,77045,738,96,N/E,96
13/06/2022,13533345,50207,13482881,N/E,449,3035,902,371271,28133,2052958,23689,N/E,2749040,125,66688,908,213717,103573,117,298,6718750,186,795,25157,99,1860,N/E,234528,45579,86,1932,4406,178,14101,878,182232,217806,682,418044,679,257,N/E,1,94,162,4692499,14169,4678234,534,728,356,56180,13112,834894,13213,N/E,395278,133,305,100431,38995,86,287,2773825,284,721,2501,59,307,N/E,119493,21024,12,1946,2856,163,2235,481,103230,116208,551,77068,738,96,N/E,96
14/06/2022,13545170,50363,13494549,N/E,449,3038,902,371692,28174,2055513,23716,N/E,2749731,125,66770,908,213868,103645,117,298,6725475,186,795,25197,99,1860,N/E,234779,45652,86,1933,4409,178,14102,878,182442,217992,683,418178,679,258,N/E,1,94,163,4698604,14217,4684291,535,729,356,56222,13133,835750,13225,N/E,395366,133,305,100501,39022,86,287,2778360,284,721,2505,59,307,N/E,119585,21051,12,1948,2859,166,2235,481,103345,116338,552,77095,738,96,N/E,96
15/06/2022,13558097,50547,13507292,N/E,451,3043,904,372128,28230,2058072,23741,N/E,2750439,125,66830,910,214064,103726,117,298,6733031,186,796,25239,99,1862,N/E,235084,45700,86,1939,4411,178,14112,878,182675,218246,684,418329,679,258,N/E,1,94,163,4704904,14277,4690531,535,729,356,56290,13151,836523,13246,N/E,395473,134,305,100593,39060,86,287,2783040,284,721,2509,59,307,N/E,119696,21075,12,1952,2860,172,2236,481,103461,116485,554,77121,738,96,N/E,96
16/06/2022,13569775,50717,13518799,N/E,451,3050,905,372578,28283,2060476,23771,N/E,2751141,125,66890,910,214220,103792,117,298,6739653,186,796,25291,99,1863,N/E,235362,45762,86,1941,4411,178,14115,878,182919,218457,689,418425,681,259,N/E,1,94,164,4710771,14333,4696342,536,731,356,56357,13176,837308,13257,N/E,395568,134,305,100675,39108,86,287,2787321,284,722,2509,59,307,N/E,119816,21095,12,1953,2862,180,2237,481,103576,116606,555,77145,738,96,N/E,96
17/06/2022,13581853,50885,13530707,N/E,451,3059,906,373042,28332,2063104,23798,N/E,2751814,126,66964,911,214400,103852,117,298,6746380,186,796,25339,99,1865,N/E,235697,45822,87,1942,4414,178,14120,879,183149,218663,690,418545,682,261,N/E,1,94,166,4716359,14371,4701892,536,731,357,56394,13198,838057,13265,N/E,395649,134,305,100759,39145,86,287,2791441,284,722,2511,60,307,N/E,119954,21123,12,1958,2864,181,2238,483,103689,116703,556,77165,738,96,N/E,96
18/06/2022,13590605,51024,13539319,N/E,451,3059,908,373435,28371,2064575,23816,N/E,2752502,126,67014,912,214525,103908,117,298,6751434,186,798,25354,99,1865,N/E,235930,45861,87,1942,4417,178,14125,879,183307,218806,690,418662,682,262,N/E,1,94,167,4720527,14411,4706020,536,731,357,56440,13207,838566,13269,N/E,395720,134,305,100802,39166,86,287,2794550,284,723,2512,60,307,N/E,120028,21134,12,1958,2865,183,2238,483,103783,116812,556,77188,738,96,N/E,96
19/06/2022,13597503,51148,13546093,N/E,451,3059,909,373772,28394,2065596,23830,N/E,2753022,126,67047,912,214638,103956,117,298,6755530,186,798,25372,99,1866,N/E,236092,45895,87,1942,4418,178,14131,879,183447,218926,691,418746,683,262,N/E,1,94,167,4723814,14444,4709274,536,731,357,56479,13213,838968,13279,N/E,395785,134,305,100833,39181,86,287,2797026,284,723,2514,60,307,N/E,120089,21143,12,1959,2866,185,2238,483,103851,116865,556,77201,738,96,N/E,96
20/06/2022,13608172,51327,13556582,N/E,451,3066,910,374182,28434,2067868,23855,N/E,2753802,127,67091,914,214780,104033,117,298,6761435,186,798,25415,99,1868,N/E,236298,45928,87,1944,4420,178,14137,879,183638,219110,691,418860,683,263,N/E,1,94,168,4729435,14498,4714841,536,734,358,56547,13224,839716,13291,N/E,395880,134,305,100889,39217,86,287,2801218,284,723,2518,60,307,N/E,120174,21163,12,1959,2868,192,2239,483,103964,116963,560,77212,738,96,N/E,96
21/06/2022,13618229,51470,13566495,N/E,452,3069,911,374548,28491,2070021,23881,N/E,2754493,127,67128,914,214942,104101,117,298,6767009,186,799,25451,100,1871,N/E,236510,45976,87,1948,4424,179,14151,879,183827,219260,693,418969,683,264,N/E,1,94,169,4734942,14547,4720299,537,734,360,56608,13236,840493,13304,N/E,395980,134,305,100959,39243,86,287,2805257,284,725,2520,60,307,N/E,120278,21182,12,1962,2874,193,2239,483,104071,117055,562,77231,738,96,N/E,96
22/06/2022,13628066,51595,13576207,N/E,453,3071,911,374910,28538,2072222,23914,N/E,2755180,128,67186,914,215095,104160,117,298,6772357,186,800,25485,100,1872,N/E,236719,46021,87,1954,4427,179,14154,880,183999,219413,696,419098,683,264,N/E,1,94,169,4740168,14578,4725493,537,735,360,56666,13248,841257,13315,N/E,396076,135,305,101010,39286,86,287,2809118,284,725,2522,60,307,N/E,120348,21202,12,1964,2876,194,2239,483,104180,117129,562,77246,739,97,N/E,97
23/06/2022,13638429,51717,13586448,N/E,453,3074,912,375248,28587,2074631,23932,N/E,2755800,128,67234,915,215249,104241,117,298,6778042,187,800,25533,101,1872,N/E,236959,46064,88,1958,4432,180,14163,882,184178,219615,697,419194,684,264,N/E,1,94,169,4745313,14609,4730607,537,735,361,56718,13266,842018,13320,N/E,396153,135,306,101078,39324,86,287,2812860,284,725,2523,60,307,N/E,120442,21223,12,1968,2877,197,2240,483,104290,117222,564,77267,739,97,N/E,97
24/06/2022,13649747,51849,13597632,N/E,454,3077,913,375665,28662,2077247,23961,N/E,2756510,128,67284,916,215388,104313,117,298,6784213,187,801,25569,101,1872,N/E,237305,46118,88,1960,4433,180,14167,883,184342,219786,701,419309,684,266,N/E,2,95,169,4750658,14636,4735925,537,739,363,56794,13284,842760,13329,N/E,396226,135,306,101136,39355,86,287,2816770,284,726,2526,61,307,N/E,120549,21243,12,1968,2880,199,2241,483,104406,117328,581,77284,740,97,N/E,97
25/06/2022,13657998,51960,13605772,N/E,455,3077,914,376066,28700,2078626,23977,N/E,2757181,128,67324,916,215493,104369,117,298,6788960,187,801,25593,101,1873,N/E,237521,46152,88,1960,4436,180,14171,883,184521,219910,701,419409,684,266,N/E,2,95,169,4754451,14663,4739691,537,739,363,56853,13298,843187,13338,N/E,396318,135,306,101171,39375,86,287,2819612,284,726,2527,61,308,N/E,120624,21253,12,1973,2881,201,2241,483,104495,117386,581,77308,742,97,N/E,97
26/06/2022,13664679,52043,13612369,N/E,455,3078,914,376463,28730,2079661,23990,N/E,2757776,128,67350,916,215580,104415,117,298,6792769,187,801,25606,101,1873,N/E,237688,46179,90,1960,4437,180,14176,883,184667,220028,701,419488,684,267,N/E,2,95,170,4757617,14684,4742836,537,739,363,56905,13309,843530,13343,N/E,396373,135,306,101205,39399,86,287,2822044,284,726,2528,62,308,N/E,120676,21264,12,1974,2885,202,2242,483,104559,117426,581,77321,742,97,N/E,97
27/06/2022,13675323,52176,13622880,N/E,456,3082,915,376821,28769,2081969,24013,N/E,2758524,128,67389,918,215718,104481,117,298,6798774,188,802,25648,103,1877,N/E,237924,46216,91,1960,4440,180,14179,885,184830,220201,706,419594,684,267,N/E,2,95,170,4762947,14727,4748122,540,739,364,56965,13323,844208,13348,N/E,396499,135,306,101257,39438,86,287,2826022,284,726,2529,62,308,N/E,120757,21297,12,1975,2889,204,2243,483,104641,117527,582,77344,742,98,N/E,98
28/06/2022,13686158,52299,13633591,N/E,456,3087,915,377202,28796,2084289,24039,N/E,2759304,128,67416,918,215860,104541,117,298,6804914,188,802,25687,103,1879,N/E,238154,46265,93,1961,4442,180,14185,885,185008,220381,709,419705,684,268,N/E,2,95,171,4768305,14767,4753440,540,742,364,57026,13339,844919,13353,N/E,396588,135,306,101315,39465,86,287,2830016,284,726,2532,62,309,N/E,120859,21314,12,1975,2895,206,2243,483,104736,117631,584,77366,742,98,N/E,98
29/06/2022,13697381,52406,13644707,N/E,457,3090,916,377566,28844,2086660,24063,N/E,2760094,128,67502,918,216033,104606,118,298,6811212,189,803,25722,103,1881,N/E,238434,46315,93,1961,4446,180,14183,885,185189,220620,715,419799,684,268,N/E,2,95,171,4773838,14796,4758944,540,744,365,57087,13363,845625,13368,N/E,396696,135,306,101380,39510,86,287,2834118,284,727,2536,62,309,N/E,120962,21344,12,1979,2895,208,2243,483,104829,117748,587,77382,744,98,N/E,98
30/06/2022,13711691,52536,13658887,N/E,457,3095,917,378018,28907,2089793,24097,N/E,2760967,129,67578,918,216229,104681,118,298,6819326,189,804,25768,103,1883,N/E,238829,46377,93,1966,4451,180,14188,885,185442,220888,716,419913,684,268,N/E,2,95,171,4780526,14828,4765599,541,745,366,57161,13385,846556,13384,N/E,396807,135,306,101464,39557,86,287,2839021,285,727,2537,62,309,N/E,121108,21379,12,1983,2895,209,2243,484,104935,117898,588,77400,744,99,N/E,99
01/07/2022,13725334,52656,13672409,N/E,459,3099,920,378491,28972,2092661,24114,N/E,2761773,130,67646,918,216388,104759,119,298,6827272,189,804,25819,103,1884,N/E,239170,46433,93,1967,4452,180,14189,885,185671,221108,718,420041,684,269,N/E,2,95,172,4786749,14867,4771783,541,748,367,57240,13403,847379,13398,N/E,396901,135,306,101543,39625,86,286,2843610,285,727,2538,63,310,N/E,121238,21402,12,1984,2895,209,2243,484,105044,118033,589,77414,745,99,N/E,99
02/07/2022,13734277,52763,13681244,N/E,459,3099,921,378877,29012,2094116,24127,N/E,2762569,130,67682,918,216515,104809,119,298,6832507,189,804,25844,103,1883,N/E,239383,46463,93,1967,4456,180,14193,885,185830,221269,718,420142,684,270,N/E,2,95,173,4791083,14889,4776094,541,748,368,57300,13416,847862,13401,N/E,396995,135,306,101588,39647,86,286,2846902,285,727,2539,63,310,N/E,121328,21421,12,1985,2896,209,2244,484,105132,118117,589,77427,745,100,N/E,100
03/07/2022,13741492,52858,13688364,N/E,459,3099,923,379267,29048,2095153,24132,N/E,2763259,130,67709,918,216616,104862,119,298,6836724,189,804,25858,103,1883,N/E,239553,46489,93,1968,4456,180,14197,887,185966,221378,718,420241,685,270,N/E,2,95,173,4794426,14908,4779418,541,748,368,57345,13432,848240,13405,N/E,397085,135,306,101621,39666,86,286,2849437,285,727,2542,63,310,N/E,121387,21435,12,1986,2899,209,2244,484,105191,118163,589,77446,745,100,N/E,100
04/07/2022,13752377,52972,13699135,N/E,460,3106,925,379640,29094,2097253,24154,N/E,2764123,130,67754,918,216756,104921,119,298,6843063,189,804,25894,103,1885,N/E,239783,46533,93,1968,4458,180,14205,887,186107,221563,718,420366,685,270,N/E,2,95,173,4800172,14957,4785112,541,749,369,57416,13450,848902,13414,N/E,397197,135,306,101689,39695,86,286,2853800,285,728,2543,63,310,N/E,121483,21458,12,1987,2901,209,2245,484,105287,118275,589,77473,745,103,N/E,103
05/07/2022,13763067,53077,13709719,N/E,460,3109,927,380044,29140,2099349,24165,N/E,2764922,131,67799,919,216886,104991,119,298,6849287,189,805,25946,104,1888,N/E,239986,46578,94,1972,4460,180,14210,887,186257,221740,719,420473,685,271,N/E,2,95,174,4805875,14993,4790779,542,752,370,57488,13463,849583,13426,N/E,397298,135,306,101750,39723,86,286,2858160,285,728,2544,64,310,N/E,121575,21472,12,1988,2902,209,2246,484,105376,118387,591,77493,745,103,N/E,103
06/07/2022,13773342,53196,13719875,N/E,460,3110,929,380409,29176,2101543,24184,N/E,2765664,131,67840,919,217012,105063,119,298,6855114,189,806,25983,104,1890,N/E,240218,46611,94,1974,4461,180,14213,889,186404,221894,721,420587,686,271,N/E,2,95,174,4811331,15025,4796203,542,754,370,57541,13494,850262,13435,N/E,397391,135,306,101814,39752,86,286,2862283,285,728,2545,65,310,N/E,121672,21489,12,1990,2902,209,2247,484,105457,118504,591,77517,745,103,N/E,103
07/07/2022,13784087,53302,13730509,N/E,461,3113,933,380763,29203,2103895,24213,N/E,2766391,131,67881,919,217165,105128,119,298,6861218,189,806,26024,104,1891,N/E,240470,46647,95,1979,4463,180,14218,890,186548,222049,721,420718,686,276,N/E,2,95,179,4816661,15062,4801495,543,757,371,57594,13512,850976,13446,N/E,397498,135,306,101861,39789,86,286,2866222,285,729,2547,65,310,N/E,121782,21511,12,1993,2904,209,2247,484,105544,118601,595,77550,745,104,N/E,104
08/07/2022,13791581,53400,13737905,N/E,463,3116,934,381067,29242,2105876,24228,N/E,2766972,131,67917,920,217274,105185,119,298,6864796,189,806,26045,104,1892,N/E,240734,46678,96,1980,4466,180,14221,890,186685,222195,721,420799,686,276,N/E,2,95,179,4820781,15082,4805594,545,757,371,57632,13523,851516,13450,N/E,397574,135,306,101924,39813,86,286,2869263,285,729,2548,65,310,N/E,121882,21527,12,1994,2906,209,2247,484,105634,118681,595,77560,745,105,N/E,105
